INFO 2026-01-29 01:05:00,217 simulation Simulation: gross=11.91000000, fees=453.84817500, slippage=266.96986500, latency=0.88984000, net=-709.79788000
INFO 2026-01-29 01:05:00,225 views Simulated event arb_1769648696936_83: profit=-709.7978800000000000000000, profitable=False
INFO 2026-01-29 01:05:02,043 simulation Simulation: gross=0.46000000, fees=15.33164800, slippage=9.01863000, latency=0.03005980, net=-23.92033780
INFO 2026-01-29 01:05:02,052 views Simulated event arb_1769648683081_78: profit=-23.9203378000000000000000, profitable=False
INFO 2026-01-29 01:05:02,973 views Ingested arbitrage event: arb_1769648702920_84, spread=0.011978%
INFO 2026-01-29 01:05:03,332 simulation Simulation: gross=12.31000000, fees=453.84917500, slippage=266.97046500, latency=0.88984000, net=-709.39948000
INFO 2026-01-29 01:05:03,338 views Simulated event arb_1769648680851_77: profit=-709.3994800000000000000000, profitable=False
INFO 2026-01-29 01:05:04,428 simulation Simulation: gross=17.17000000, fees=453.86132500, slippage=266.97775500, latency=0.88984000, net=-704.55892000
INFO 2026-01-29 01:05:04,437 views Simulated event arb_1769648683423_79: profit=-704.5589200000000000000000, profitable=False
INFO 2026-01-29 01:05:05,148 views Ingested arbitrage event: arb_1769648705089_85, spread=0.016303%
INFO 2026-01-29 01:05:06,025 simulation Simulation: gross=0.36000000, fees=15.32895000, slippage=9.01704000, latency=0.03005500, net=-24.01604500
INFO 2026-01-29 01:05:06,033 views Simulated event arb_1769648702920_84: profit=-24.0160450000000000000000, profitable=False
INFO 2026-01-29 01:05:06,223 views Ingested arbitrage event: arb_1769648706158_86, spread=0.024488%
INFO 2026-01-29 01:05:07,719 simulation Simulation: gross=0.49000000, fees=15.32927500, slippage=9.01723500, latency=0.03005500, net=-23.88656500
INFO 2026-01-29 01:05:07,727 views Simulated event arb_1769648705089_85: profit=-23.8865650000000000000000, profitable=False
INFO 2026-01-29 01:05:11,094 views Ingested arbitrage event: arb_1769648711049_87, spread=0.015733%
INFO 2026-01-29 01:05:13,228 views Ingested arbitrage event: arb_1769648713199_88, spread=0.012103%
INFO 2026-01-29 01:05:30,784 views Ingested arbitrage event: arb_1769648730690_89, spread=0.014310%
INFO 2026-01-29 01:05:30,930 views Ingested arbitrage event: arb_1769648730894_90, spread=0.010430%
INFO 2026-01-29 01:05:31,203 views Ingested arbitrage event: arb_1769648731138_91, spread=0.010430%
INFO 2026-01-29 01:05:31,287 views Ingested arbitrage event: arb_1769648731214_92, spread=0.014310%
INFO 2026-01-29 01:05:34,933 views Ingested arbitrage event: arb_1769648734814_93, spread=0.027625%
INFO 2026-01-29 01:05:36,216 views Ingested arbitrage event: arb_1769648736150_94, spread=0.017305%
INFO 2026-01-29 13:18:19,112 views Ingested arbitrage event: arb_1769692699079_1, spread=0.010242%
INFO 2026-01-29 13:18:19,740 views Ingested arbitrage event: arb_1769692699717_2, spread=0.015363%
INFO 2026-01-29 13:18:22,678 views Ingested arbitrage event: arb_1769692702651_3, spread=0.011608%
INFO 2026-01-29 13:18:23,910 views Ingested arbitrage event: arb_1769692703886_4, spread=0.018436%
INFO 2026-01-29 13:18:32,661 views Ingested arbitrage event: arb_1769692712637_5, spread=0.013702%
INFO 2026-01-29 13:18:32,796 views Ingested arbitrage event: arb_1769692712764_6, spread=0.013702%
INFO 2026-01-29 13:18:32,923 views Ingested arbitrage event: arb_1769692712902_7, spread=0.017763%
INFO 2026-01-29 13:18:42,786 views Ingested arbitrage event: arb_1769692722757_8, spread=0.018638%
INFO 2026-01-29 13:18:48,526 views Ingested arbitrage event: arb_1769692728504_9, spread=0.012929%
INFO 2026-01-29 13:18:52,876 views Ingested arbitrage event: arb_1769692732847_10, spread=0.015147%
INFO 2026-01-29 13:19:03,644 views Ingested arbitrage event: arb_1769692743617_11, spread=0.020925%
INFO 2026-01-29 13:19:08,589 views Ingested arbitrage event: arb_1769692748564_12, spread=0.028842%
INFO 2026-01-29 13:19:13,029 views Ingested arbitrage event: arb_1769692753007_13, spread=0.030537%
INFO 2026-01-29 13:19:44,146 views Ingested arbitrage event: arb_1769692784120_14, spread=0.013998%
INFO 2026-01-29 13:19:44,383 views Ingested arbitrage event: arb_1769692784353_15, spread=0.018778%
INFO 2026-01-29 13:19:55,245 views Ingested arbitrage event: arb_1769692795219_16, spread=0.022192%
INFO 2026-01-29 13:19:59,584 views Ingested arbitrage event: arb_1769692799563_17, spread=0.026289%
INFO 2026-01-29 13:20:05,524 views Ingested arbitrage event: arb_1769692805501_18, spread=0.010925%
INFO 2026-01-29 13:20:09,664 views Ingested arbitrage event: arb_1769692809642_19, spread=0.016729%
INFO 2026-01-29 13:20:13,408 views Ingested arbitrage event: arb_1769692813382_20, spread=0.016388%
INFO 2026-01-29 13:20:34,499 views Ingested arbitrage event: arb_1769692834473_21, spread=0.010584%
INFO 2026-01-29 13:20:35,834 views Ingested arbitrage event: arb_1769692835810_22, spread=0.015364%
INFO 2026-01-29 13:21:05,939 views Ingested arbitrage event: arb_1769692865919_23, spread=0.012067%
INFO 2026-01-29 13:21:22,099 views Ingested arbitrage event: arb_1769692882078_24, spread=0.010240%
INFO 2026-01-29 13:21:25,337 views Ingested arbitrage event: arb_1769692885311_25, spread=0.013466%
INFO 2026-01-29 13:21:25,766 views Ingested arbitrage event: arb_1769692885744_26, spread=0.011606%
INFO 2026-01-29 13:21:36,126 views Ingested arbitrage event: arb_1769692896102_27, spread=0.013466%
INFO 2026-01-29 13:22:56,483 views Ingested arbitrage event: arb_1769692976459_28, spread=0.010551%
INFO 2026-01-29 13:23:15,913 simulation Simulation: gross=9.28000000, fees=448.56923000, slippage=263.86398000, latency=0.87950020, net=-704.03271020
INFO 2026-01-29 13:23:15,922 views Simulated event arb_1769692976459_28: profit=-704.0327102000000000000000, profitable=False
INFO 2026-01-29 13:23:19,328 simulation Simulation: gross=11.84000000, fees=448.45726000, slippage=263.79804000, latency=0.87926760, net=-701.29456760
INFO 2026-01-29 13:23:19,358 views Simulated event arb_1769692896102_27: profit=-701.2945676000000000000000, profitable=False
INFO 2026-01-29 13:23:20,334 simulation Simulation: gross=0.34000000, fees=14.94114700, slippage=8.78892000, latency=0.02929470, net=-23.41936170
INFO 2026-01-29 13:23:20,340 views Simulated event arb_1769692885744_26: profit=-23.4193617000000000000000, profitable=False
